window_start,window_end,window_center,corn_mean,corn_std,corn_skew,corn_kurtosis,temp_mean,temp_std,temp_skew,temp_kurtosis,volatility,corr_price_temp,precip_mean,recommended_model,compatibility_score
2015-01-06,2015-05-14,2015-03-12,379.1444444444445,10.99738080268892,-0.2999788651067679,-0.2978611716595059,2.645,11.064715276829467,-0.3651403243690815,-0.984041848372819,0.0131993418726201,-0.5942190697152973,1.7055555555555553,KNeighborsTimeSeries,0.86
2015-02-19,2015-06-26,2015-04-24,370.59722222222223,12.154303720856513,0.1144018529948464,-1.105315168435555,11.458333333333334,9.936625730039166,-1.0037124530553696,0.5969724964598626,0.0128519063458175,-0.6221206254956522,3.765555555555556,KNeighborsTimeSeries,0.8579
2015-04-02,2015-08-10,2015-06-08,376.15,22.519679284043537,1.1431227802491992,0.1441621851818464,18.677222222222227,5.485953263425544,-0.3647835156919168,-0.8785798502461493,0.0166877581648352,0.2919772986416009,4.771111111111111,KNeighborsTimeSeries,0.8201
2015-05-15,2015-09-22,2015-07-21,375.56666666666666,22.93529613911196,1.1203286207439294,0.0855844108185164,21.49333333333333,3.7677758467643314,-0.8621738994608588,1.3152003586655452,0.0188661535505833,0.1867704106929149,5.096666666666668,KNeighborsTimeSeries,0.8135
2015-06-29,2015-11-03,2015-09-01,383.25555555555553,20.03714870782705,0.7725594362536152,-0.0167048934437499,19.98111111111111,4.992880199258222,-0.7367703567401145,0.0782700938942104,0.0181253938971995,0.0321613623865651,3.55,Random Forest,0.8129
2015-08-11,2015-12-16,2015-10-14,372.7916666666667,11.063418437720316,0.0604465249042785,-0.6817623899561993,14.40611111111111,7.565592678157162,-0.307031198039372,-0.9508649671821484,0.0134811561977167,0.0213593329223545,3.53,KNeighborsTimeSeries,0.8174
2015-09-23,2016-02-01,2015-11-25,371.5777777777778,10.833173435869815,0.2601882333338978,-0.5616913503839993,6.130555555555556,8.797336466304634,-0.0415095858723834,-0.8854340262928804,0.0108000489319867,0.7022848153968545,2.643333333333333,KNeighborsTimeSeries,0.8424
2015-11-04,2016-03-15,2016-01-11,364.3083333333333,6.918673843505632,0.1648377428181407,-0.4942871914942133,1.7288888888888891,7.238590315993612,0.0532352369202835,-0.5333193851383036,0.0098404407623789,0.2343257950849493,2.6811111111111114,KNeighborsTimeSeries,0.8466
2015-12-17,2016-04-27,2016-02-24,364.93888888888887,8.62029151002753,0.6486160188958661,0.5485805664290706,3.006111111111111,8.232952518903947,0.0246392219919819,-0.8402333019857311,0.0110174539557092,0.4155822195973395,2.58,KNeighborsTimeSeries,0.8659
2016-02-02,2016-06-09,2016-04-07,376.1666666666667,19.74567937379173,1.1014134731985297,0.4749246997362313,9.727222222222222,8.667063319214641,-0.6150848219906538,-0.0506357376729083,0.0135193706615955,0.6711269088546621,2.687777777777778,KNeighborsTimeSeries,0.8683
2016-03-16,2016-07-22,2016-05-19,380.7861111111111,26.237719468522105,0.3685475377476487,-0.529378925190537,17.483888888888888,7.367026551617328,-0.2099502360643067,-1.0289849762223895,0.0195261128419287,0.176647149644874,3.243333333333333,Random Forest,0.8122
2016-04-28,2016-09-02,2016-07-01,365.60277777777776,38.50984651636653,0.2427470905943212,-1.236423559125832,22.07277777777778,4.887620001176965,-0.8196227698671325,-0.0338974289591416,0.0187555957836883,-0.2890471948078136,3.393333333333333,Random Forest,0.8135
2016-06-10,2016-10-18,2016-08-15,345.3888888888889,30.722231252524335,1.6108612028793583,1.9935592677580871,22.892222222222223,4.37930469515239,-1.1269975486305948,1.3846350609728129,0.01873750223276,0.1519645396845568,3.914444444444444,Random Forest,0.8139
2016-07-25,2016-12-01,2016-09-27,335.975,12.780562071127097,-0.3152642504550681,-0.4731047066401816,17.996111111111112,7.023460796541069,-0.5180075849544037,-0.7239848472884081,0.0144409649982921,-0.5744223263750577,3.1855555555555557,KNeighborsTimeSeries,0.8692
2016-09-06,2017-01-17,2016-11-09,345.72777777777776,10.466482381068078,-0.7288041401092632,-0.0423295966095951,8.69,10.906861050619838,-0.2330925822013208,-0.9465590581022938,0.0141918605573073,-0.630883794067805,2.118888888888889,KNeighborsTimeSeries,0.8561
2016-10-19,2017-03-01,2016-12-23,356.15833333333336,10.42377697403846,0.0332461147121571,-0.5982028684238503,2.8822222222222225,7.868484681691735,-0.0147368592140277,-0.7594253623806009,0.0124996703110045,-0.2463257614922768,1.2455555555555555,KNeighborsTimeSeries,0.8369
2016-12-02,2017-04-12,2017-02-08,361.3888888888889,8.090265956440652,-0.239957841863438,-0.2362512052552108,1.462222222222222,6.846373234561227,-0.093653157375257,-0.6885968106004126,0.0110836347582331,0.2993100781740669,1.751111111111111,KNeighborsTimeSeries,0.8504
2017-01-18,2017-05-25,2017-03-23,365.025,5.681387164448446,0.1215334646575325,-0.7334984580468267,7.667222222222222,7.453587331437514,-0.0491450280813764,-0.4535922294405097,0.0115308754224832,-0.0285368298342526,2.7144444444444447,KNeighborsTimeSeries,0.8246
2017-03-02,2017-07-10,2017-05-05,367.0583333333333,8.55287996045645,0.6939912468999927,-0.1358545697000668,14.679444444444446,8.405472048733934,-0.246078343249989,-0.4887735483728068,0.0125550557744978,0.5547170803279767,3.031111111111111,KNeighborsTimeSeries,0.8591
2017-04-13,2017-08-21,2017-06-19,368.8722222222222,9.674567351215686,0.3089514034553223,-0.3765337914085416,20.819444444444443,5.948792222071072,-0.5626772152570497,-0.301466017464659,0.0153339802070919,0.4256529613569677,3.205555555555556,KNeighborsTimeSeries,0.8558
2017-05-26,2017-10-03,2017-08-01,362.6361111111111,15.324768868938676,-0.0657799450958873,-0.9717721343997034,23.063888888888894,3.6897065120167727,0.0041990953131027,-0.5053172668710006,0.0152388688941153,0.4264991559281235,2.692222222222222,KNeighborsTimeSeries,0.8447
2017-07-11,2017-11-14,2017-09-13,354.0111111111111,12.76312450249418,0.9662093366436894,0.5088825888647319,18.39388888888889,8.147432999534125,-0.9162550822029172,-0.0123540521588632,0.0136470781653471,0.4791052456159864,2.408888888888889,KNeighborsTimeSeries,0.8604
2017-08-22,2017-12-28,2017-10-25,345.5833333333333,5.783548927972097,-0.432708573818367,-0.6882268170857384,10.62722222222222,10.09514612788348,-0.2930479099222483,-0.6556074882995779,0.0102232170489396,0.0762741306763524,1.4144444444444444,KNeighborsTimeSeries,0.8302
2017-10-04,2018-02-12,2017-12-07,348.84444444444443,7.257558804463778,0.2992514977865779,-0.0391253200932206,1.2166666666666663,9.70235984268023,-0.265926341703931,-0.564229495032758,0.0080540624954413,-0.376950880624132,1.0788888888888892,KNeighborsTimeSeries,0.8697
2017-11-15,2018-03-27,2018-01-23,357.9138888888889,14.686812910589612,0.2933077880761745,-1.044722635995038,-1.3044444444444447,7.640429294237968,-0.6511778296654482,-0.384842849286569,0.0077506865163343,0.0152901729204926,1.2155555555555555,KNeighborsTimeSeries,0.8187
2017-12-29,2018-05-09,2018-03-07,372.8,14.814214628395924,-0.1597223260325179,-1.1276785550168753,1.2411111111111113,9.494287394722315,-0.0648969224118645,-0.2446839573240389,0.0085820251649986,0.6853355343256274,2.8833333333333333,KNeighborsTimeSeries,0.8471
